Date,Open,High,Low,Close,Currency
2017-01-09,3.2245,3.2319,3.1898,3.1967,BRL
2017-01-10,3.1961,3.2018,3.1809,3.1955,BRL
2017-01-11,3.1955,3.2306,3.1772,3.1965,BRL
2017-01-12,3.1975,3.2001,3.1526,3.1878,BRL
2017-01-13,3.1881,3.2241,3.1795,3.2205,BRL
2017-01-16,3.2246,3.2449,3.2169,3.2415,BRL
2017-01-17,3.2418,3.2418,3.1961,3.2113,BRL
2017-01-18,3.2149,3.2321,3.2134,3.2307,BRL
2017-01-19,3.2315,3.235,3.193,3.196,BRL
2017-01-20,3.2002,3.2047,3.169,3.1685,BRL
2017-01-23,3.169,3.1837,3.1537,3.1628,BRL
2017-01-24,3.1625,3.1755,3.1581,3.1697,BRL
2017-01-25,3.1697,3.1697,3.1697,3.1697,BRL
2017-01-26,3.1702,3.1947,3.1613,3.1775,BRL
2017-01-27,3.178,3.1823,3.1391,3.14,BRL
2017-01-30,3.1396,3.1534,3.1128,3.1255,BRL
2017-01-31,3.127,3.1569,3.1016,3.1507,BRL
2017-02-01,3.1515,3.1634,3.127,3.1285,BRL
2017-02-02,3.1295,3.1304,3.1075,3.1235,BRL
2017-02-03,3.124,3.1393,3.1045,3.1174,BRL
2017-02-06,3.119,3.1278,3.1048,3.1155,BRL
2017-02-07,3.116,3.1373,3.1154,3.12,BRL
2017-02-08,3.1205,3.1302,3.1125,3.117,BRL
2017-02-09,3.1175,3.1338,3.1135,3.1299,BRL
2017-02-10,3.1302,3.131,3.1052,3.1145,BRL
2017-02-13,3.1138,3.1239,3.1075,3.111,BRL
2017-02-14,3.1115,3.1278,3.0822,3.084,BRL
2017-02-15,3.085,3.0961,3.0538,3.0565,BRL
2017-02-16,3.0575,3.0909,3.0387,3.0889,BRL
2017-02-17,3.086,3.1091,3.0787,3.1035,BRL
2017-02-20,3.101,3.1067,3.0824,3.086,BRL
2017-02-21,3.087,3.1089,3.0853,3.0949,BRL
2017-02-22,3.0955,3.098,3.0597,3.063,BRL
2017-02-23,3.064,3.0797,3.0517,3.059,BRL
2017-02-24,3.0617,3.119,3.0595,3.11,BRL
2017-02-27,3.111,3.111,3.1088,3.1085,BRL
2017-02-28,3.109,3.1091,3.109,3.1086,BRL
2017-03-01,3.1095,3.1234,3.0896,3.089,BRL
2017-03-02,3.09,3.1589,3.09,3.156,BRL
2017-03-03,3.1566,3.1626,3.1109,3.1143,BRL
2017-03-06,3.1158,3.1395,3.1002,3.1383,BRL
2017-03-07,3.1386,3.1405,3.1114,3.1187,BRL
2017-03-08,3.1197,3.1814,3.1194,3.1624,BRL
2017-03-09,3.1631,3.1986,3.1601,3.1929,BRL
2017-03-10,3.1929,3.1954,3.1381,3.138,BRL
2017-03-13,3.1395,3.1607,3.1289,3.1523,BRL
2017-03-14,3.1528,3.1827,3.1502,3.1683,BRL
2017-03-15,3.1683,3.178,3.0974,3.1033,BRL
2017-03-16,3.103,3.1232,3.0924,3.118,BRL
2017-03-17,3.1187,3.1279,3.0873,3.0911,BRL
2017-03-20,3.0918,3.1162,3.0673,3.072,BRL
2017-03-21,3.0724,3.0948,3.0597,3.0878,BRL
2017-03-22,3.0885,3.1099,3.0801,3.087,BRL
2017-03-23,3.0875,3.1449,3.0862,3.1383,BRL
2017-03-24,3.1397,3.1506,3.1041,3.1073,BRL
2017-03-27,3.1078,3.1399,3.1075,3.1256,BRL
2017-03-28,3.1265,3.1452,3.1224,3.1398,BRL
2017-03-29,3.1412,3.1422,3.1121,3.1193,BRL
2017-03-30,3.12,3.1524,3.1167,3.1483,BRL
2017-03-31,3.1491,3.1788,3.1216,3.123,BRL
2017-04-03,3.1233,3.1349,3.1093,3.1138,BRL
2017-04-04,3.1147,3.1407,3.0918,3.0927,BRL
2017-04-05,3.093,3.1254,3.08,3.1192,BRL
2017-04-06,3.1203,3.1515,3.106,3.142,BRL
2017-04-07,3.1427,3.1592,3.1184,3.1457,BRL
2017-04-10,3.1462,3.1502,3.1297,3.1311,BRL
2017-04-11,3.132,3.1554,3.1248,3.136,BRL
2017-04-12,3.1378,3.1594,3.1198,3.1251,BRL
2017-04-13,3.1258,3.1495,3.1144,3.1437,BRL
2017-04-14,3.1441,3.1453,3.1425,3.144,BRL
2017-04-17,3.1448,3.148,3.0932,3.0979,BRL
2017-04-18,3.0983,3.1237,3.0876,3.1072,BRL
2017-04-19,3.1077,3.1543,3.1074,3.1514,BRL
2017-04-20,3.1518,3.1707,3.1324,3.1483,BRL
2017-04-21,3.1485,3.149,3.1479,3.1475,BRL
2017-04-24,3.15,3.15,3.1177,3.1271,BRL
2017-04-25,3.128,3.1703,3.1265,3.1459,BRL
2017-04-26,3.1471,3.2076,3.1429,3.171,BRL
2017-04-27,3.1728,3.189,3.155,3.1832,BRL
2017-04-28,3.1833,3.2146,3.1697,3.1758,BRL
2017-05-01,3.1748,3.1769,3.1762,3.1755,BRL
2017-05-02,3.1765,3.1962,3.1462,3.1514,BRL
2017-05-03,3.1515,3.1679,3.1407,3.1644,BRL
2017-05-04,3.1661,3.1956,3.1609,3.188,BRL
2017-05-05,3.1895,3.1962,3.1675,3.1762,BRL
2017-05-08,3.175,3.207,3.175,3.197,BRL
2017-05-09,3.1994,3.1997,3.1783,3.1896,BRL
2017-05-10,3.1905,3.1909,3.1514,3.1666,BRL
2017-05-11,3.1681,3.1685,3.1369,3.1399,BRL
2017-05-12,3.1374,3.1506,3.1161,3.1209,BRL
2017-05-15,3.1228,3.126,3.0957,3.1105,BRL
2017-05-16,3.111,3.1113,3.0873,3.0961,BRL
2017-05-17,3.0956,3.1411,3.0952,3.1378,BRL
2017-05-18,3.1371,3.4246,3.1349,3.3665,BRL
2017-05-19,3.3708,3.3736,3.2419,3.2527,BRL
2017-05-22,3.2533,3.3192,3.2526,3.2653,BRL
2017-05-23,3.2668,3.2897,3.2548,3.27,BRL
2017-05-24,3.2695,3.288,3.2477,3.2774,BRL
2017-05-25,3.277,3.299,3.2613,3.2729,BRL
2017-05-26,3.2749,3.2767,3.2518,3.2598,BRL
2017-05-29,3.2659,3.2768,3.2564,3.256,BRL
2017-05-30,3.2567,3.2722,3.2542,3.2572,BRL
2017-05-31,3.258,3.26,3.2245,3.2262,BRL
2017-06-01,3.2266,3.2549,3.2146,3.2495,BRL
2017-06-02,3.2506,3.2591,3.2199,3.2472,BRL
2017-06-05,3.2464,3.2977,3.2464,3.2967,BRL
2017-06-06,3.297,3.302,3.2725,3.2772,BRL
2017-06-07,3.2777,3.2866,3.2647,3.2685,BRL
2017-06-08,3.2695,3.2893,3.261,3.2607,BRL
2017-06-09,3.2618,3.2986,3.2553,3.2959,BRL
2017-06-12,3.2971,3.3271,3.2748,3.3179,BRL
2017-06-13,3.3182,3.3338,3.2968,3.3145,BRL
2017-06-14,3.3155,3.3164,3.2639,3.2739,BRL
2017-06-15,3.2736,3.2751,3.2736,3.274,BRL
2017-06-16,3.2898,3.2971,3.2781,3.2925,BRL
2017-06-19,3.2901,3.3148,3.2801,3.2824,BRL
2017-06-20,3.2825,3.3438,3.2825,3.3264,BRL
2017-06-21,3.327,3.3378,3.3143,3.336,BRL
2017-06-22,3.335,3.3498,3.3221,3.3415,BRL
2017-06-23,3.3415,3.3445,3.3261,3.3427,BRL
2017-06-26,3.3444,3.3444,3.2951,3.2961,BRL
2017-06-27,3.2975,3.3343,3.2964,3.3125,BRL
2017-06-28,3.3135,3.3147,3.2784,3.2795,BRL
2017-06-29,3.2808,3.3147,3.2704,3.3033,BRL
2017-06-30,3.3043,3.3166,3.286,3.3063,BRL
2017-07-03,3.319,3.324,3.2931,3.3003,BRL
2017-07-04,3.3021,3.311,3.2985,3.309,BRL
2017-07-05,3.3098,3.331,3.2887,3.2883,BRL
2017-07-06,3.2889,3.3213,3.2883,3.2959,BRL
2017-07-07,3.2987,3.3064,3.2675,3.2803,BRL
2017-07-10,3.28,3.2814,3.2546,3.2548,BRL
2017-07-11,3.2557,3.2697,3.2461,3.2542,BRL
2017-07-12,3.2546,3.2548,3.2049,3.2072,BRL
2017-07-13,3.2086,3.2219,3.2024,3.2134,BRL
2017-07-14,3.2123,3.2123,3.1781,3.1794,BRL
2017-07-17,3.1805,3.188,3.176,3.1828,BRL
2017-07-18,3.1834,3.1842,3.1533,3.1542,BRL
2017-07-19,3.1559,3.1641,3.1445,3.1486,BRL
2017-07-20,3.1492,3.1564,3.1186,3.1206,BRL
2017-07-21,3.1203,3.1457,3.1102,3.1416,BRL
2017-07-24,3.14,3.1529,3.133,3.1455,BRL
2017-07-25,3.1472,3.1737,3.1364,3.1722,BRL
2017-07-26,3.1729,3.1775,3.1352,3.1385,BRL
2017-07-27,3.1384,3.1598,3.1384,3.1524,BRL
2017-07-28,3.153,3.1603,3.1289,3.1316,BRL
2017-07-31,3.133,3.1444,3.1139,3.1259,BRL
2017-08-01,3.127,3.1307,3.1074,3.1254,BRL
2017-08-02,3.1264,3.1383,3.1128,3.1131,BRL
2017-08-03,3.1134,3.1274,3.1101,3.1123,BRL
2017-08-04,3.1125,3.1334,3.1078,3.1305,BRL
2017-08-07,3.1316,3.1348,3.1205,3.1261,BRL
2017-08-08,3.1265,3.1385,3.119,3.1266,BRL
2017-08-09,3.1272,3.159,3.1266,3.1556,BRL
2017-08-10,3.1557,3.1787,3.1469,3.1754,BRL
2017-08-11,3.1755,3.2207,3.1551,3.1934,BRL
2017-08-14,3.1761,3.206,3.1733,3.1885,BRL
2017-08-15,3.1892,3.2062,3.1658,3.1692,BRL
2017-08-16,3.169,3.1782,3.1453,3.1518,BRL
2017-08-17,3.1527,3.1819,3.1521,3.1741,BRL
2017-08-18,3.1749,3.1763,3.1405,3.1462,BRL
2017-08-21,3.1493,3.1726,3.1364,3.1642,BRL
2017-08-22,3.1643,3.1908,3.1461,3.1602,BRL
2017-08-23,3.1612,3.1705,3.1337,3.1405,BRL
2017-08-24,3.1412,3.1506,3.1328,3.1473,BRL
2017-08-25,3.1481,3.1629,3.1353,3.1595,BRL
2017-08-28,3.1587,3.1675,3.1482,3.1664,BRL
2017-08-29,3.1673,3.1767,3.1581,3.1644,BRL
2017-08-30,3.1652,3.1764,3.1556,3.1596,BRL
2017-08-31,3.1601,3.1702,3.1372,3.1474,BRL
2017-09-01,3.1472,3.1486,3.1224,3.1409,BRL
2017-09-04,3.141,3.1452,3.1327,3.1412,BRL
2017-09-05,3.141,3.1418,3.1116,3.1163,BRL
2017-09-06,3.1169,3.121,3.0984,3.0996,BRL
2017-09-07,3.0998,3.0998,3.0988,3.0985,BRL
2017-09-08,3.0855,3.0998,3.082,3.0865,BRL
2017-09-11,3.0905,3.1082,3.079,3.1023,BRL
2017-09-12,3.1028,3.1385,3.1026,3.1245,BRL
2017-09-13,3.1252,3.1446,3.1224,3.1349,BRL
2017-09-14,3.135,3.1504,3.1122,3.1179,BRL
2017-09-15,3.1195,3.1325,3.1083,3.1079,BRL
2017-09-18,3.1108,3.1384,3.108,3.136,BRL
2017-09-19,3.1361,3.1403,3.1248,3.1346,BRL
2017-09-20,3.1355,3.1396,3.1136,3.132,BRL
2017-09-21,3.1327,3.147,3.1253,3.1369,BRL
2017-09-22,3.1377,3.139,3.122,3.1243,BRL
2017-09-25,3.1324,3.1618,3.126,3.1593,BRL
2017-09-26,3.1591,3.1752,3.1524,3.1661,BRL
2017-09-27,3.167,3.1986,3.1665,3.1929,BRL
2017-09-28,3.1933,3.2004,3.1772,3.1822,BRL
2017-09-29,3.1823,3.1907,3.1562,3.1614,BRL
2017-10-02,3.1641,3.1787,3.1512,3.1538,BRL
2017-10-03,3.1546,3.1657,3.1412,3.1425,BRL
2017-10-04,3.1456,3.1456,3.122,3.1349,BRL
2017-10-05,3.1316,3.1563,3.1241,3.1539,BRL
2017-10-06,3.1547,3.1784,3.1496,3.1558,BRL
2017-10-09,3.1558,3.1898,3.1553,3.1882,BRL
2017-10-10,3.1887,3.1891,3.1618,3.1791,BRL
2017-10-11,3.1797,3.1799,3.16,3.1722,BRL
2017-10-12,3.1717,3.1726,3.1702,3.1695,BRL
2017-10-13,3.1725,3.1802,3.1439,3.1447,BRL
2017-10-16,3.145,3.1738,3.1437,3.1707,BRL
2017-10-17,3.1712,3.1838,3.1579,3.1575,BRL
2017-10-18,3.1578,3.1817,3.1556,3.1706,BRL
2017-10-19,3.1715,3.1793,3.1624,3.1663,BRL
2017-10-20,3.1671,3.198,3.1665,3.1923,BRL
2017-10-23,3.1929,3.239,3.1895,3.2376,BRL
2017-10-24,3.2388,3.268,3.224,3.2432,BRL
2017-10-25,3.244,3.2601,3.2286,3.2329,BRL
2017-10-26,3.233,3.2979,3.2287,3.2903,BRL
2017-10-27,3.29,3.3031,3.2344,3.236,BRL
2017-10-30,3.2367,3.2893,3.2347,3.2888,BRL
2017-10-31,3.2888,3.3019,3.2644,3.2724,BRL
2017-11-01,3.2728,3.2928,3.2567,3.2673,BRL
2017-11-02,3.2674,3.2682,3.2672,3.267,BRL
2017-11-03,3.2668,3.3355,3.2485,3.3142,BRL
2017-11-06,3.3144,3.3144,3.2478,3.2494,BRL
2017-11-07,3.2495,3.2888,3.2495,3.2713,BRL
2017-11-08,3.2723,3.2723,3.2403,3.2547,BRL
2017-11-09,3.2548,3.2671,3.2363,3.252,BRL
2017-11-10,3.2529,3.2845,3.2507,3.2778,BRL
2017-11-13,3.2823,3.301,3.2762,3.2793,BRL
2017-11-14,3.2803,3.318,3.2666,3.3127,BRL
2017-11-15,3.3133,3.3133,3.3133,3.3132,BRL
2017-11-16,3.3132,3.3133,3.2683,3.2739,BRL
2017-11-17,3.2726,3.2888,3.2548,3.2573,BRL
2017-11-20,3.2574,3.2574,3.2573,3.2572,BRL
2017-11-21,3.2593,3.2665,3.2392,3.2587,BRL
2017-11-22,3.2569,3.2653,3.2215,3.2242,BRL
2017-11-23,3.2243,3.2432,3.2188,3.2218,BRL
2017-11-24,3.2218,3.2365,3.2215,3.2329,BRL
2017-11-27,3.233,3.2338,3.2135,3.2277,BRL
2017-11-28,3.2325,3.2327,3.2019,3.2127,BRL
2017-11-29,3.2132,3.2476,3.2005,3.246,BRL
2017-11-30,3.2465,3.2887,3.2357,3.2726,BRL
2017-12-01,3.2727,3.2853,3.2482,3.258,BRL
2017-12-04,3.2581,3.2628,3.2422,3.2441,BRL
2017-12-05,3.2459,3.247,3.2199,3.2414,BRL
2017-12-06,3.2415,3.2499,3.225,3.2356,BRL
2017-12-07,3.248,3.3188,3.2472,3.2906,BRL
2017-12-08,3.2771,3.3112,3.2653,3.2918,BRL
2017-12-11,3.2912,3.3063,3.2729,3.3047,BRL
2017-12-12,3.3055,3.334,3.2973,3.3064,BRL
2017-12-13,3.307,3.3325,3.288,3.3099,BRL
2017-12-14,3.3239,3.3483,3.3104,3.3418,BRL
2017-12-15,3.3343,3.3379,3.2945,3.2946,BRL
2017-12-18,3.2949,3.3015,3.2784,3.2922,BRL
2017-12-19,3.2923,3.3084,3.2821,3.2899,BRL
2017-12-20,3.291,3.3011,3.2812,3.2977,BRL
2017-12-21,3.2978,3.3177,3.2908,3.3083,BRL
2017-12-22,3.3101,3.3404,3.3037,3.3369,BRL
2017-12-25,3.3369,3.3369,3.3369,3.3369,BRL
2017-12-26,3.3376,3.3376,3.3067,3.311,BRL
2017-12-27,3.3106,3.3223,3.292,3.3149,BRL
2017-12-28,3.315,3.3178,3.295,3.3121,BRL
2017-12-29,3.3121,3.3121,3.3121,3.3121,BRL
2018-01-01,3.3121,3.3121,3.3121,3.3121,BRL
2018-01-02,3.3136,3.3136,3.2571,3.2588,BRL
2018-01-03,3.259,3.2682,3.2322,3.2369,BRL
2018-01-04,3.2372,3.2431,3.2218,3.2344,BRL
2018-01-05,3.2347,3.2497,3.2263,3.2288,BRL
2018-01-08,3.2291,3.2453,3.2237,3.2406,BRL
2018-01-09,3.2413,3.2558,3.2295,3.2482,BRL
2018-01-10,3.2518,3.256,3.2255,3.228,BRL
2018-01-11,3.2283,3.2406,3.212,3.2154,BRL
2018-01-12,3.2161,3.231,3.1994,3.2063,BRL
2018-01-15,3.2061,3.2213,3.1918,3.2162,BRL
2018-01-16,3.2168,3.2381,3.2118,3.2242,BRL
2018-01-17,3.2266,3.239,3.2117,3.2237,BRL
2018-01-18,3.224,3.2251,3.2015,3.2064,BRL
2018-01-19,3.2082,3.2154,3.194,3.1961,BRL
2018-01-22,3.1967,3.2115,3.182,3.202,BRL
2018-01-23,3.2038,3.2446,3.2019,3.2369,BRL
2018-01-24,3.2375,3.24,3.1348,3.1464,BRL
2018-01-25,3.1459,3.1485,3.1459,3.147,BRL
2018-01-26,3.1481,3.1565,3.1197,3.1509,BRL
2018-01-29,3.1534,3.1723,3.1534,3.1549,BRL
2018-01-30,3.155,3.1954,3.1482,3.1811,BRL
2018-01-31,3.1839,3.1955,3.1459,3.1858,BRL
2018-02-01,3.1853,3.1969,3.1617,3.1668,BRL
2018-02-02,3.1671,3.2237,3.1671,3.218,BRL
2018-02-05,3.2185,3.2659,3.2137,3.2624,BRL
2018-02-06,3.2628,3.2787,3.2323,3.2347,BRL
2018-02-07,3.248,3.2839,3.2376,3.2713,BRL
2018-02-08,3.2714,3.3034,3.2561,3.2857,BRL
2018-02-09,3.2858,3.3189,3.2673,3.2939,BRL
2018-02-12,3.2957,3.2957,3.2954,3.2949,BRL
2018-02-13,3.2957,3.2957,3.2957,3.2947,BRL
2018-02-14,3.2928,3.2974,3.216,3.2172,BRL
2018-02-15,3.2195,3.2413,3.1982,3.2274,BRL
2018-02-16,3.2322,3.2481,3.2023,3.231,BRL
2018-02-19,3.2315,3.2383,3.2218,3.2339,BRL
2018-02-20,3.2339,3.2615,3.2339,3.2554,BRL
2018-02-21,3.2565,3.2727,3.2419,3.2682,BRL
2018-02-22,3.2692,3.2737,3.2419,3.2497,BRL
2018-02-23,3.2502,3.2512,3.2322,3.2374,BRL
2018-02-26,3.2379,3.2427,3.2222,3.2253,BRL
2018-02-27,3.224,3.2556,3.2219,3.2512,BRL
2018-02-28,3.2516,3.2537,3.235,3.2458,BRL
2018-03-01,3.2462,3.2717,3.2383,3.2511,BRL
2018-03-02,3.2515,3.2672,3.248,3.2523,BRL
2018-03-05,3.2528,3.264,3.2415,3.2425,BRL
2018-03-06,3.243,3.2435,3.2057,3.2112,BRL
2018-03-07,3.2117,3.2488,3.2095,3.2449,BRL
2018-03-08,3.2444,3.2699,3.2392,3.2664,BRL
2018-03-09,3.2669,3.271,3.239,3.2548,BRL
2018-03-12,3.2553,3.2679,3.2499,3.261,BRL
2018-03-13,3.2619,3.2657,3.2374,3.2602,BRL
2018-03-14,3.261,3.2676,3.2462,3.2598,BRL
2018-03-15,3.2618,3.2977,3.2602,3.2849,BRL
2018-03-16,3.2863,3.2997,3.272,3.2807,BRL
2018-03-19,3.2786,3.2965,3.2786,3.2853,BRL
2018-03-20,3.2857,3.3123,3.2793,3.3114,BRL
2018-03-21,3.312,3.3125,3.2638,3.2717,BRL
2018-03-22,3.2728,3.3176,3.2713,3.3152,BRL
2018-03-23,3.3155,3.3194,3.2935,3.3119,BRL
2018-03-26,3.3141,3.3149,3.2926,3.3113,BRL
2018-03-27,3.3119,3.3367,3.3092,3.3278,BRL
2018-03-28,3.3288,3.3467,3.3191,3.3195,BRL
2018-03-29,3.3218,3.3294,3.2926,3.3054,BRL
2018-03-30,3.3043,3.3051,3.3041,3.3046,BRL
2018-04-02,3.3045,3.3247,3.297,3.3099,BRL
2018-04-03,3.3109,3.3447,3.3034,3.3412,BRL
2018-04-04,3.341,3.3685,3.3268,3.329,BRL
2018-04-05,3.3309,3.3497,3.2954,3.3439,BRL
2018-04-06,3.3445,3.3808,3.3417,3.3689,BRL
2018-04-09,3.369,3.4239,3.3632,3.4187,BRL
2018-04-10,3.4218,3.4362,3.4005,3.4087,BRL
2018-04-11,3.4058,3.424,3.372,3.3734,BRL
2018-04-12,3.3747,3.4201,3.3647,3.4124,BRL
2018-04-13,3.4125,3.4309,3.3965,3.422,BRL
2018-04-16,3.4255,3.4362,3.4057,3.4191,BRL
2018-04-17,3.4217,3.4218,3.3882,3.4071,BRL
2018-04-18,3.408,3.4098,3.3732,3.3802,BRL
2018-04-19,3.3805,3.4102,3.3795,3.3875,BRL
2018-04-20,3.3845,3.4185,3.3839,3.4124,BRL
2018-04-23,3.4137,3.4539,3.4137,3.4521,BRL
2018-04-24,3.4528,3.4814,3.4356,3.4709,BRL
2018-04-25,3.4738,3.5159,3.471,3.4843,BRL
2018-04-26,3.485,3.5084,3.4741,3.4745,BRL
2018-04-27,3.4756,3.4813,3.4529,3.4559,BRL
2018-04-30,3.4574,3.5092,3.4574,3.5066,BRL
2018-05-01,3.5075,3.5077,3.5072,3.5071,BRL
2018-05-02,3.5074,3.5549,3.5074,3.5513,BRL
2018-05-03,3.5507,3.5676,3.5204,3.5276,BRL
2018-05-04,3.5271,3.5489,3.5134,3.5291,BRL
2018-05-07,3.5307,3.5593,3.5307,3.5524,BRL
2018-05-08,3.5515,3.5943,3.5507,3.5632,BRL
2018-05-09,3.5636,3.6103,3.5589,3.5918,BRL
2018-05-10,3.5943,3.595,3.5424,3.5496,BRL
2018-05-11,3.55,3.6127,3.5434,3.5991,BRL
2018-05-14,3.5992,3.6409,3.5726,3.6221,BRL
2018-05-15,3.6237,3.6938,3.622,3.653,BRL
2018-05-16,3.6537,3.6957,3.6527,3.6754,BRL
2018-05-17,3.6745,3.7135,3.6438,3.696,BRL
2018-05-18,3.6969,3.7769,3.6938,3.736,BRL
2018-05-21,3.7383,3.7389,3.671,3.6769,BRL
2018-05-22,3.677,3.6783,3.6263,3.6441,BRL
2018-05-23,3.6448,3.6794,3.616,3.6279,BRL
2018-05-24,3.6274,3.6565,3.6273,3.6491,BRL
2018-05-25,3.6463,3.6787,3.6419,3.6514,BRL
2018-05-28,3.6512,3.7458,3.651,3.7341,BRL
2018-05-29,3.7355,3.7706,3.712,3.7252,BRL
2018-05-30,3.7256,3.7681,3.6803,3.724,BRL
2018-05-31,3.7242,3.7263,3.7233,3.7225,BRL
2018-06-01,3.7248,3.7707,3.7208,3.763,BRL
2018-06-04,3.7662,3.767,3.726,3.7462,BRL
2018-06-05,3.7452,3.8175,3.7449,3.806,BRL
2018-06-06,3.8084,3.8549,3.8039,3.8477,BRL
2018-06-07,3.8488,3.9679,3.8455,3.9065,BRL
2018-06-08,3.9031,3.907,3.693,3.7091,BRL
2018-06-11,3.7092,3.7303,3.671,3.7087,BRL
2018-06-12,3.707,3.7296,3.6677,3.7174,BRL
2018-06-13,3.7185,3.7386,3.6846,3.7195,BRL
2018-06-14,3.7206,3.8158,3.6861,3.8052,BRL
2018-06-15,3.8061,3.8063,3.7152,3.7294,BRL
2018-06-18,3.7301,3.7658,3.7275,3.746,BRL
2018-06-19,3.747,3.7856,3.7173,3.7461,BRL
2018-06-20,3.7453,3.7873,3.706,3.7712,BRL
2018-06-21,3.7691,3.8042,3.7527,3.7676,BRL
2018-06-22,3.7693,3.7892,3.735,3.7852,BRL
2018-06-25,3.7877,3.7878,3.761,3.7753,BRL
2018-06-26,3.7745,3.8032,3.7615,3.8011,BRL
2018-06-27,3.7993,3.8775,3.7909,3.8625,BRL
2018-06-28,3.8612,3.8778,3.8343,3.8612,BRL
2018-06-29,3.8581,3.8803,3.8288,3.8765,BRL
2018-07-02,3.8781,3.9203,3.875,3.9117,BRL
2018-07-03,3.9127,3.9145,3.8729,3.8966,BRL
2018-07-04,3.8947,3.92,3.8858,3.9135,BRL
2018-07-05,3.9135,3.9421,3.8859,3.9324,BRL
2018-07-06,3.9326,3.9533,3.8593,3.8624,BRL
2018-07-09,3.865,3.8728,3.8641,3.8714,BRL
2018-07-10,3.8836,3.887,3.7935,3.8143,BRL
2018-07-11,3.8167,3.8856,3.8134,3.8764,BRL
2018-07-12,3.8746,3.9028,3.8368,3.8809,BRL
2018-07-13,3.8826,3.9009,3.8445,3.8514,BRL
2018-07-16,3.8508,3.8739,3.8336,3.8597,BRL
2018-07-17,3.863,3.8797,3.8379,3.8375,BRL
2018-07-18,3.8385,3.8651,3.8192,3.8509,BRL
2018-07-19,3.8493,3.8927,3.8225,3.829,BRL
2018-07-20,3.8313,3.8313,3.7581,3.7671,BRL
2018-07-23,3.7659,3.8035,3.7659,3.7823,BRL
2018-07-24,3.7828,3.7869,3.7316,3.7471,BRL
2018-07-25,3.748,3.7482,3.6887,3.6877,BRL
2018-07-26,3.6883,3.7483,3.688,3.7454,BRL
2018-07-27,3.7457,3.7468,3.7058,3.7099,BRL
2018-07-30,3.7147,3.7327,3.696,3.7304,BRL
2018-07-31,3.7297,3.7645,3.7222,3.7557,BRL
2018-08-01,3.7566,3.7702,3.7311,3.7492,BRL
2018-08-02,3.7524,3.7822,3.7488,3.7496,BRL
2018-08-03,3.7513,3.753,3.6996,3.707,BRL
2018-08-06,3.7053,3.737,3.6902,3.7356,BRL
2018-08-07,3.737,3.7719,3.7028,3.7505,BRL
2018-08-08,3.7523,3.7733,3.7353,3.7713,BRL
2018-08-09,3.772,3.8217,3.7714,3.8007,BRL
2018-08-10,3.8016,3.8744,3.8005,3.8584,BRL
2018-08-13,3.8582,3.9294,3.8582,3.8836,BRL
2018-08-14,3.8842,3.9036,3.8586,3.8663,BRL
2018-08-15,3.8672,3.928,3.8661,3.9053,BRL
2018-08-16,3.9048,3.9296,3.8667,3.9059,BRL
2018-08-17,3.9072,3.9532,3.9041,3.9108,BRL
2018-08-20,3.9132,3.9716,3.9132,3.9692,BRL
2018-08-21,3.9697,4.0526,3.9553,4.0467,BRL
2018-08-22,4.0503,4.0912,4.0307,4.0415,BRL
2018-08-23,4.0413,4.1281,4.04,4.1145,BRL
2018-08-24,4.114,4.1326,4.0718,4.1012,BRL
2018-08-27,4.1066,4.1149,4.0473,4.0772,BRL
2018-08-28,4.08,4.1475,4.0618,4.1337,BRL
2018-08-29,4.1391,4.1645,4.101,4.1065,BRL
2018-08-30,4.1065,4.2151,4.1035,4.1493,BRL
2018-08-31,4.149,4.1773,4.0527,4.0545,BRL
2018-09-03,4.0921,4.1602,4.0911,4.1579,BRL
2018-09-04,4.1575,4.1916,4.1378,4.16,BRL
2018-09-05,4.1572,4.1862,4.1115,4.1457,BRL
2018-09-06,4.1448,4.1665,4.0362,4.0587,BRL
2018-09-07,4.0594,4.0594,4.0594,4.0594,BRL
2018-09-10,4.0679,4.1276,4.0516,4.0855,BRL
2018-09-11,4.0863,4.1798,4.0862,4.1527,BRL
2018-09-12,4.1526,4.1675,4.1102,4.1569,BRL
2018-09-13,4.1617,4.2096,4.1237,4.2067,BRL
2018-09-14,4.2069,4.211,4.1582,4.1739,BRL
2018-09-17,4.1737,4.2041,4.1154,4.1316,BRL
2018-09-18,4.1343,4.1648,4.1172,4.1596,BRL
2018-09-19,4.1626,4.1763,4.0971,4.1305,BRL
2018-09-20,4.1272,4.1316,4.0669,4.0766,BRL
2018-09-21,4.0772,4.0955,4.0276,4.0511,BRL
2018-09-24,4.0652,4.0968,4.0355,4.0914,BRL
2018-09-25,4.0899,4.1421,4.068,4.0751,BRL
2018-09-26,4.0781,4.0941,4.009,4.031,BRL
2018-09-27,4.0345,4.0556,3.9669,4.012,BRL
2018-09-28,4.0136,4.0573,3.989,4.0477,BRL
2018-10-01,4.0496,4.0637,4.0038,4.0176,BRL
2018-10-02,4.018,4.0183,3.9053,3.9404,BRL
2018-10-03,3.9411,3.9414,3.8221,3.9008,BRL
2018-10-04,3.9018,3.936,3.8734,3.8743,BRL
2018-10-05,3.8743,3.8953,3.8375,3.8406,BRL
2018-10-08,3.7284,3.7831,3.7096,3.7786,BRL
2018-10-09,3.7826,3.7915,3.701,3.7153,BRL
2018-10-10,3.7156,3.7684,3.711,3.7545,BRL
